ID,SMILES,AV_Bit,AV
Ligand224,CN1CCC(=C2c3ccccc3CC(=O)c3sccc23)CC1,1,-4.50488891
Ligand225,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(cc1OC)N,1,-4.503238487
Ligand226,O=C1C=C2CC[C@@H]3C(=C2CC1)C=C[C@]1(C)[C@@](CC=C)(O)CC[C@@H]31,1,-4.501591982
Ligand227,CN1CCCC1CCOC(c1ccc(cc1)Cl)(c1ccccc1)C,1,-4.494730553
Ligand228,O=[N+](c1ccc(/C=N\NC(=O)c2ccc(cc2)O)o1)[O-],1,-4.494020958
Ligand229,O[C@@H](C(=O)O)[C@H](C(=O)O)O,1,-4.490933408
Ligand230,Oc1c2c(cc(cc2O)C)cc2cccc(O)c12,1,-4.490711179
Ligand231,Fc1ccc(n2cc(c3cc(ccc23)Cl)C2CCN(CC2)CCN2CCNC2=O)cc1,1,-4.489299368999999
Ligand232,O=C(C(Cc1ccccc1)NC(=O)C)O,1,-4.489031545
Ligand233,Clc1ccc(cc1)CC(c1ccc(cc1)OCCN(CC)CC)(c1ccc(cc1)C)O,1,-4.488622171
Ligand234,CNCCC=C1c2c(cccc2)CCc2ccccc12,1,-4.487237809
Ligand235,CN(Cc1cccc2ccccc12)C/C=C/c1ccccc1,1,-4.487228153
Ligand236,O[C@H]([C@H]1CCCCN1)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,1,-4.485851783
Ligand237,O[C@H]1[C@@H](C[C@@](C(=O)O)(OC(=O)C=Cc2ccc(c(O)c2)O)C[C@H]1OC(=O)C=Cc1ccc(c(O)c1)O)O,1,-4.485249265
Ligand238,Fc1ccc(C(c2ccc(cc2)F)CCCN2CCC3(C(=O)NCN3c3ccccc3)CC2)cc1,1,-4.484398576
Ligand239,COc1ccc(CN(c2ncccn2)CC[N+](CCCCCCCCCCCCCCCC)(C)C)cc1,1,-4.483194416
Ligand240,C(C1CCCCN1)C(C1CCCCC1)C1CCCCC1,1,-4.482724102
Ligand241,FC(c1cccc(CCCN[C@@H](c2cccc3ccccc23)C)c1)(F)F,1,-4.482617461999999
Ligand242,Clc1ccc([C@@H]2CC[C@@H](c3ccccc23)NC)cc1Cl,1,-4.482367387
Ligand243,COc1c(cccc1)OCCNCC(COc1cccc2[nH]c3c(cccc3)c12)O,1,-4.481995312
Ligand244,CN[C@@H]1C[C@H](c2ccccc12)c1cc(Cl)c(cc1)Cl,1,-4.481937066
Ligand245,CCN(C(=S)SSC(=S)N(CC)CC)CC,1,-4.478376236
Ligand246,OCc1ccc(cc1Cl)Cl,1,-4.478007172
Ligand247,CCc1ccccc1OC[C@H](CN[C@H]1CCc2c(cccc2)C1)O,1,-4.477596916
Ligand248,CSc1cc2c(cc1)Sc1c(cccc1)CC2N1CCN(CC1)C,1,-4.476709496000001
Ligand250,CC(c1c2C[C@](OC(=O)C3CC3)(CCc2cc(F)c1)CCN(CCCc1nc2c(cccc2)[nH]1)C)C,1,-4.473180963
Ligand251,COc1ccc(CCN(CCCN2CCc3cc(c(cc3CC2=O)OC)OC)C)cc1OC,1,-4.4706343969999995
Ligand252,Oc1ccc2CC3N(CCC45[C@H](c6c(c7c(cccc7)[nH]6)C[C@@]34O)Oc1c25)CC1CC1,1,-4.470619431
Ligand253,CCCCN(CCCOc1ccc(C(=O)c2c3cc(NS(=O)(=O)C)ccc3oc2CCCC)cc1)CCCC,1,-4.470085698
Ligand254,CCOc1ccccc1C(=O)N,1,-4.468864771000001
Ligand255,CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=C/C(=N/O)/CC[C@@H]4[C@H]3CC[C@]12CC)C#C,1,-4.4684112460000005
Ligand256,Fc1ccc([C@@H]2CCNC[C@H]2COc2cc3c(cc2)OCO3)cc1,1,-4.468100915
Ligand257,Oc1c(cc(c2ccc(nc12)C)Br)Br,1,-4.467464059
Ligand258,Nc1ccc(C(=O)OCC(CO)O)cc1,1,-4.466878015
Ligand259,CN(C(=O)C(c1ccccc1)(c1ccccc1)CCN1CCC(c2ccc(cc2)Cl)(CC1)O)C,1,-4.465481452
Ligand260,O=C1C=C2CC[C@@H]3C(=C2CC1)C=C[C@]1(CC)[C@@](C#C)(O)CC[C@@H]31,1,-4.465400369
Ligand261,CCCCN(c1c2c(cn(c3c(cc(cc3C)C)C)c2nc(C)n1)C)CC,1,-4.465075162
Ligand262,CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)SC,1,-4.463784811
Ligand263,COc1c(cc2c(N)nc(N3CCN(C(=O)C4COc5c(cccc5)O4)CC3)nc2c1)OC,1,-4.463709198
Ligand264,Cc1ccc(c2ccccc2C#N)cc1,1,-4.461252721
Ligand266,Fc1ccc(C(c2ccc(cc2)F)CCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)cc1,1,-4.457465349
Ligand267,O=C(COc1ccc2c(oc(=O)c(CCN(CC)CC)c2C)c1Cl)OCC,1,-4.456704383
Ligand268,CC([C@H]1[C@@H]2C[C@@H]3Cc4c(C(=O)C3=C(O)[C@@]2(C(=O)C(=C1O)C(=O)N)O)c(O)ccc4N(C)C)C,1,-4.4562902719999995
Ligand269,O=C1CCCC(=O)C1C(=O)c1ccc(S(=O)(=O)C)cc1[N+](=O)[O-],1,-4.455808224
Ligand270,O=C(C(CC(=O)Nc1cc(ccc1)/C=C/c1nc(C2CCC2)cs1)(CC)CC)O,1,-4.453809838
Ligand271,FC(c1cc2/C(=C\CCN3CCN(CC3)CCO)/c3ccccc3Sc2cc1)(F)F,1,-4.452596535
Ligand272,Oc1ccc(c2cccnc12)C,1,-4.4511657289999995
Ligand273,N(c1nc(nc2ccccc12)/C=C/c1ccc(cc1)OC)CCCN(C)C,1,-4.450617325
Ligand274,Fc1ccc(C(c2ccc(cc2)F)CCCN2CCC(n3c(=O)[nH]c4ccccc34)CC2)cc1,1,-4.449687658999999
Ligand275,O=C(C1=C([C@H]([C@@H]2CC3C(=C(O)[C@]2(O)C1=O)C(=O)c1c(cccc1[C@]3(O)C)O)N(C)C)O)NCN1CCCC1,1,-4.4482980869999995
Ligand276,[I+]1c2c(c3ccccc13)cccc2,1,-4.446562985
Ligand277,CN1C[C@@H](C[C@@H]2c3cccc4n(C)cc(C[C@@H]12)c34)CNC(=O)OCc1ccccc1,1,-4.446542317
Ligand278,CC([C@H]1CCC[C@](NCC(COc2ccccc2CC=C)O)(C)C1)(NC(=O)CBr)C,1,-4.446479893999999
Ligand279,Fc1ccc(Cn2c3ccccc3nc2NC2CCN(CC2)CCc2ccc(cc2)OC)cc1,1,-4.445922773
Ligand280,COc1c(N2CCN(CC2)C)cc(cc1)NC(=O)c1ccc(c2c(cc(c3noc(C)n3)cc2)C)cc1,1,-4.445749568
Ligand281,CC(NCC(c1cccc(Cl)c1)O)Cc1ccc(cc1)OCC(=O)O[Na],1,-4.445732635
Ligand282,CN[C@H]1CC[C@H](c2ccccc12)c1ccc(c(Cl)c1)Cl,1,-4.445497393
Ligand283,Fc1c(c(c(C(=O)NOCC2CC2)cc1Br)Nc1ccc(cc1Cl)I)F,1,-4.445326416
Ligand285,[O-]S(=O)(=O)c1cc(S(=O)(=O)[O-])c2c(NC(=O)c3cccc(NC(=O)Nc4cccc(C(=O)Nc5ccc(S(=O)(=O)[O-])c6cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c56)c4)c3)ccc(S(=O)(=O)[O-])c2c1,1,-4.444076224
Ligand286,[O-][N+](=O)/C=C/c1cc2c(cc1)OCO2,1,-4.44338498
Ligand287,C[C@H]1CN(C[C@@H](C)N1)CCCn1c2ccccc2c2ccccc12,1,-4.442970255
Ligand288,CSc1cc2c(cc1)Sc1c(cccc1)N2CCC1CCCCN1C,1,-4.442647572
Ligand289,Clc1ccc(C([n+]2cn(cc2)CC(c2c(cc(cc2)Cl)Cl)OCc2c(cc(cc2)Cl)Cl)c2ccc(cc2)Cl)cc1,1,-4.441273026
Ligand290,Oc1cc(cc2O[C@@H]([C@H](C(=O)c12)O)c1ccc2O[C@@H]([C@@H](c3ccc(c(OC)c3)O)Oc2c1)CO)O,1,-4.44107231
Ligand291,Cc1cccc(Cl)c1NC(=O)c1cnc(Nc2nc(nc(N3CCN(CC3)CCO)c2)C)s1,1,-4.441033281
Ligand292,Fc1ccc(C(c2ccc(cc2)F)OCCCc2c[nH]cn2)cc1,1,-4.438425279
Ligand293,N[S+](=O)(C#Cc1ccccc1)[O-],1,-4.438315181
Ligand294,CCC(=O)O[C@@H]1[C@@H](N(C)C)C[C@H](O[C@H]1O[C@@H]1[C@H]([C@@H]([C@H](C(=O)O[C@@H]([C@]([C@@H]([C@H](C(=O)[C@@H](C[C@]1(O)C)C)C)O)(O)C)CC)C)O[C@H]1C[C@]([C@H]([C@H](C)O1)O)(OC)C)C)C,1,-4.437450002
Ligand295,Fc1ccc(C(c2ccc(cc2)F)OCCN2CCN(CC2)CCCc2ccccc2)cc1,1,-4.436502967
Ligand296,CC(Oc1ccc(NC(=O)N2CCN(c3ncnc4cc(c(cc34)OC)OCCCN3CCCCC3)CC2)cc1)C,1,-4.43606235
Ligand297,COC(=O)C1=C(NC(=C(C(=O)OC)C1c1cc(ccc1)NC(=O)NCCCN1CCC(c2cc(ccc2)OC)CC1)C)C,1,-4.435420555
Ligand299,CCOC(=O)C1=C(NC(=C(C(=O)OCC)C1c1c(c(F)c(c(F)c1F)F)F)C)C,1,-4.434579912
Ligand300,Ic1c(cccc1)CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,1,-4.433988337
Ligand301,CCN(CCCCCCCCOC(=O)c1cc(OC)c(c(OC)c1)OC)CC,1,-4.433273777
Ligand302,CC(c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1)(C)C,1,-4.433162081
Ligand303,CC(C(=O)C(n1ccnc1)Oc1ccc(cc1)Cl)(C)C,1,-4.430874084
Ligand304,CN(CCCSc1ccccc1NC(=O)/C=C/c1ccccc1)C,1,-4.430080755
Ligand305,CC/C(=C(/c1ccc(cc1)OCCN(C)C)\c1ccccc1)/c1ccccc1,1,-4.429998549
Ligand306,CN(CC/C=C/1\c2c(cccc2)COc2ccccc12)C,1,-4.429437319
Ligand307,OCCSC1=C(C(=O)c2c(cccc2)C1=O)SCCO,1,-4.4292085210000005
Ligand308,CN(CC/C=C\1/c2ccccc2OCc2ccccc12)C,1,-4.429206001
Ligand309,CN(CCCN1c2c(cccc2)Sc2ccc(C(F)(F)F)cc12)C,1,-4.422480236
Ligand310,N(c1ncc2cc(c3c(cccc3Cl)Cl)c(NC(=O)NC(C)(C)C)nc2n1)CCCCN(CC)CC,1,-4.421858726
Ligand311,FC1([C@@H]2c3ccccc3[C@@H](N3CCN(C[C@H](COc4cccc5ncccc45)O)CC3)c3ccccc3[C@H]12)F,1,-4.421738584
Ligand312,CC[n+]1c2ccccc2ccc1C=CC=c1ccc2ccccc2n1CC,1,-4.421253559
Ligand313,CCN(CCOCCOC(=O)C1(c2ccccc2)CCCC1)CC,1,-4.4186569460000005
Ligand314,FC(c1cc2N(c3ccccc3Sc2cc1)CCCN1CCN(CC1)C)(F)F,1,-4.4176835919999995
Ligand315,COc1cc2c(cc1)C[C@H]1[C@H]3CCCC[C@@]23CCN1C,1,-4.417331423
Ligand316,CC(=O)c1c(c(Cc2c(c(C(=O)/C=C/c3ccccc3)c3OC(C=Cc3c2O)(C)C)O)c(c(C)c1O)O)O,1,-4.416635931
Ligand317,CN(C(=O)Cc1ccc(c(Cl)c1)Cl)[C@H]1CCCC[C@@H]1N1CCCC1,1,-4.416077725
Ligand318,O=S(=O)(Oc1ccc(CCOc2ccc(cc2)C[C@H](C(=O)O)OCC)cc1)C,1,-4.4160284160000005
Ligand320,Clc1ccc(Cn2c3ccccc3nc2CN2CCCC2)cc1,1,-4.414183904
Ligand321,CCN(CCOC(=O)C1(C2CCCCC2)CCCCC1)CC,1,-4.413941394
Ligand322,CC(c1cc(c(c(C)c1)CC1=NCCN1)C)(C)C,1,-4.4133529000000005
Ligand323,O=C1CC[C@@]2(CC[C@H]3[C@@H]4C=CC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@]23C)O1,1,-4.411403551
Ligand324,Fc1ccc(C(=O)C2CCN(CC2)CCn2c(=O)[nH]c3ccccc3c2=O)cc1,1,-4.410999145
Ligand325,CC1=C(C(C(=C(N1)C)C(=O)OC)c1cccc([N+](=O)[O-])c1)C(=O)OCCN(Cc1ccccc1)C,1,-4.408960817
Ligand326,Fc1cc2CC[C@H]([C@H](CNC[C@@H]([C@@H]3CCc4cc(ccc4O3)F)O)O)Oc2cc1,1,-4.408435652
Ligand327,OCCN1CCN(CC1)CCCN1c2c(cccc2)Sc2ccc(C(F)(F)F)cc12,1,-4.406017128
Ligand328,Fc1ccc(C(N2CCN(Cc3ccc(c(OC)c3OC)OC)CC2)c2ccc(cc2)F)cc1,1,-4.405333378
Ligand329,Clc1cccc(N2CCN(CC2)CCCCOc2ccc3CCC(=O)Nc3c2)c1Cl,1,-4.403087435
Ligand330,OCc1c(ccc(C(CNCCCCCCOCCCCc2ccccc2)O)c1)O,1,-4.402853051
Ligand331,Oc1c(cccc1)O,1,-4.39605073
Ligand332,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,1,-4.394107427
Ligand333,CN1CCN(CC1)CCCN1c2c(cccc2)Sc2ccc(Cl)cc12,1,-4.392810524
Ligand334,OCCN1CCN(CC1)CCCN1c2c(cccc2)Sc2ccc(Cl)cc12,1,-4.391736933
Ligand335,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@]2([C@H]([C@@H]3C(C)(C)[C@]13OC(=O)C)C=C(C[C@@]1(O)C(=O)C(=C[C@@H]21)C)CO)O)C,1,-4.391622882
Ligand336,N/C(=N\C(=O)c1nc(c(nc1N)N)Cl)/NCc1ccccc1,1,-4.387488023
Ligand337,CN(CCCN1c2c(cccc2)Sc2ccc(C(=O)C)cc12)C,1,-4.387199778
Ligand338,Oc1ccc2CC3N(CC4CC4)CCC45[C@H](c6c(c7c(cccc7)o6)C[C@@]34O)Oc1c25,1,-4.387106577
Ligand339,OCCN1CCN(CC1)CC/C=C\1/c2ccccc2Sc2ccc(C(F)(F)F)cc12,1,-4.384810809
Ligand340,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc23)CC1,1,-4.384611677
Ligand341,CNCCc1c[nH]c(CCC(c2ccccc2)c2ccccc2)n1,1,-4.3831341010000004
Ligand342,Cc1cccc(C(=O)N(CC)CC)c1,1,-4.382530822
Ligand343,[C@H]1([C@@](C(C)(C)C)(O)C)C[C@]23CC[C@]1([C@@H]1Oc4c5c(C[C@H]2N(CC2CC2)CC[C@@]315)ccc4O)OC,1,-4.381081289
Ligand344,CCOC(=O)C1=C(NC(=C(C(=O)OC)C1c1cccc(Cl)c1Cl)C)C,1,-4.381019308
Ligand345,Oc1ccc(c2c(c3cc(ccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)O)C)cc1,1,-4.379673179
Ligand346,CC1=C(C(C(=C(N1)C)C(=O)OC/C=C/c1ccccc1)c1cccc([N+](=O)[O-])c1)C(=O)OCCOC,1,-4.379027729
Ligand347,CN(CCCN1c2c(cccc2)Sc2ccc(Cl)cc12)C,1,-4.377737378
Ligand348,CN1CCc2cc(NC(=O)Nc3cccnc3)ccc12,1,-4.373468298
Ligand349,CC(Nc1cc(OC)cc2cccnc12)CCCN,1,-4.371841174
Ligand350,O[C@H](c1cc(ccc1)O)CNC,1,-4.367984384
Ligand351,CC1CCN(CC[C@H]2CCCN2[S+](=O)(c2cccc(O)c2)[O-])CC1,1,-4.367911792
Ligand352,CNc1c(c2c(cc1)oc(C[C@H]1O[C@]3(O[C@H]([C@@H](C(=O)c4ccc[nH]4)C)[C@@H](C[C@H]3C)C)CC[C@H]1C)n2)C(=O)O,1,-4.365418441
Ligand353,CCc1ccc(C2CCNCC2)cc1,1,-4.363830218
Ligand354,Clc1cc2c(cc1)CCNC[C@@H]2C,1,-4.3597638839999995
Ligand355,CN(c1cc(O)c(cc1)O)N=O,1,-4.359561289
Ligand356,O=C(C(N)C)Nc1c(cccc1C)C,1,-4.358349778
Ligand357,CS/C=C(/n1ccnc1)\c1ccccc1OCCCCC,1,-4.357230868
Ligand358,Clc1cc(c(cc1C(c1ccc(cc1)Cl)C#N)C)NC(=O)c1cc(cc(I)c1O)I,1,-4.354801263
Ligand359,O=C(c1ccc(cc1)SC)c1[nH]c(=O)[nH]c1C,1,-4.354384817
Ligand360,[O-][N+](=O)c1cc(c(cc1)Cl)C(=O)Nc1ccncc1,1,-4.354036625
Ligand361,Oc1c(C(=O)Nc2ccc(cc2)Br)cc(cc1Br)Br,1,-4.353534399
Ligand362,O=[N+](OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-])[O-],1,-4.352341898
Ligand363,OCC(CO)(CO)N,1,-4.345384369
Ligand364,FC(c1ccc(cc1)OC(c1ccccc1)CCNC)(F)F,1,-4.344567286
Ligand365,COCCOC(=O)C1=C(NC(=C(C(=O)OC/C=C/c2ccccc2)C1c1cc([N+](=O)[O-])ccc1)C)C,1,-4.344515718
Ligand366,NC(=O)CC[C@@H]1C2=CC3=NC(=C(C4=N[C@@H]([C@]5([C@]([C@@H](C(=C(C(=N2)[C@]1(CC(=O)N)C)C)N5[Co+]C#N)CCC(=O)N)(CC(=O)N)C)C)[C@@H]([C@]4(CCC(=O)NC[C@H](OP(=O)(O[C@@H]1[C@H](O[C@H](n2cnc4cc(c(cc24)C)C)[C@@H]1O)CO)[O-])C)C)CC(=O)N)C)[C@H](C3(C)C)CCC(=O)N,1,-4.344261376
Ligand367,CN1CCN(C2=Nc3c(cccc3)Oc3ccc(Cl)cc23)CC1,1,-4.341734057
Ligand368,CCN1CCN(S(=O)(=O)c2cc(c(cc2)OCC)c2nc(=O)c3c(nc(CCC)n3[nH]2)C)CC1,1,-4.341416828
Ligand369,C[C@@]12Cc3cn4c(nc3C=C2CCC2C1CC[C@]1([C@H]2CC[C@]1(C#N)O)C)nc1ccccc41,1,-4.339029507
Ligand370,Cc1cc2c(N(C(=O)Nc3cnc(cc3)Oc3cccnc3C)CC2)cc1Cl,1,-4.338593138999999
Ligand371,O=C(NC[C@@H]1C[C@@H]2c3cccc4n(C)cc(C[C@H]2N(C)C1)c34)OCc1ccccc1,1,-4.338187314
Ligand372,C[C@@]1(CC[C@H]2[C@@H]3CC[C@H]4Cc5nonc5C[C@]4(C)[C@H]3CC[C@]12C)O,1,-4.338187314
Ligand373,Oc1ccc(cc1[C@@H](c1ccccc1)CCN(C(C)C)C(C)C)C,1,-4.338187314
Ligand374,CN1CC2N(c3ccccc3Cc3ccccc23)CC1,1,-4.338187314
Ligand375,C(c1ccc(cc1)COc1ccccc1)CCN1CCOCC1,1,-4.338187314
Ligand377,Clc1c(c(c(cc1Cl)Cl)O)Cc1c(c(cc(Cl)c1Cl)Cl)O,1,-4.338187314
Ligand378,O=C(c1ccc(cc1)O)CC,1,-4.338187314
Ligand379,C[N+](c1cccc(O)c1)(CC)C,1,-4.338187314
Ligand380,CC(=O)[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)O,1,-4.338187314
Ligand381,Clc1ccccc1CC(N)(C)C,1,-4.338187314
Ligand382,COc1c(N2CCN(CC2)CC(COc2cccc3ccccc23)O)cccc1,1,-4.338187314
Ligand383,Oc1ccc(c2oc3cc(cc(O)c3c(=O)c2O)O)cc1O,1,-4.338187314
Ligand384,CC(Cc1ccccc1)NCCCCl,1,-4.338187314
Ligand385,CCCc1ncc(C(=O)O)s1,1,-4.338187314
Ligand386,CC(=O)[C@]1(CC[C@H]2[C@@H]3C=C(C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C)OC(=O)C,1,-4.338187314
Ligand387,OC[C@H]1O[C@@H](c2nc3c(cc(c(Cl)c3)Cl)[nH]2)[C@H](O)[C@@H]1O,1,-4.338187314
Ligand388,O=C1NCN(c2ccccc2)C21CCN(CC1COc3c(cccc3)O1)CC2,1,-4.338187314
Ligand389,CN(CCOC1=Cc2ccccc2Sc2ccc(cc12)Cl)C,1,-4.338187314
Ligand390,CN(CCOc1nc(CCCC)cc2ccccc12)C,1,-4.338187314
Ligand391,CC(c1nc(C(C)C)c(c(c2ccc(cc2)F)c1COC)/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)C,1,-4.338187314
Ligand392,Oc1ccc(C2(c3ccc(cc3)O)c3ccccc3NC2=O)cc1,1,-4.338187314
Ligand393,Nc1nc(c2nc[nH]c2n1)OCC1CCCCC1,1,-4.338187314
Ligand394,CC[n+]1c2cc(ccc2c2ccc(cc2c1c1ccccc1)N)N,1,-4.338187314
Ligand395,CN1CCC(CC1)OC(=O)C(c1ccccc1)(c1ccccc1)OCCC,1,-4.338187314
Ligand396,COc1cc(NCc2ccc3nc(nc(N)c3c2C)N)cc(OC)c1OC,1,-4.338187314
Ligand397,Oc1cc(c2c(=O)c(c(c3cc(c(cc3)O)O)oc2c1)O)O,1,-4.338187314
Ligand398,CN(c1cc(ccc1)CC)C(=N)Nc1cccc2ccccc12,1,-4.338187314
Ligand399,CC(c1cccc2c(CC)cc(S(=O)(=O)[O-])c2c1)C,1,-4.338187314
Ligand400,CCN(CCOC(=O)C(c1ccccc1)c1ccccc1)CC,1,-4.338187314
Ligand401,OC(c1ccccc1)(c1ccccc1)CCCN1CCCCC1,1,-4.338187314
Ligand402,COc1c(c(nc(C)n1)Cl)NC1=NCCN1,1,-4.338187314
Ligand403,CC(OC(=O)C(Oc1ccc(C(=O)c2ccc(cc2)Cl)cc1)(C)C)C,1,-4.338187314
Ligand404,NC[C@@H]1O[C@H](c2ccccc2)Cc2c(O)c(O)ccc12,1,-4.338187314
Ligand405,COc1c(N2CCN(CC2)CCCCN2C(=O)c3c(cccc3)C2=O)cccc1,1,-4.338187314
Ligand406,CCCCCCCCCCCC[N+](CCOc1ccccc1)(C)C,1,-4.338187314
Ligand407,O=C(c1cc(ccn1)Oc1ccc(cc1)NC(=O)Nc1cc(C(F)(F)F)c(cc1)Cl)NC,1,-4.338187314
Ligand408,Nc1cc(nc2ccc(NC(=O)Nc3ccc4nc(cc(N)c4c3)C)cc12)C,1,-4.338187314
Ligand409,CC(OC(=O)c1ccccc1)CNC1CCCCC1,1,-4.338187314
Ligand410,Fc1ccc(C(=O)C2CCN(CC2)CCc2c(nc3ccccn3c2=O)C)cc1,1,-4.338187314
Ligand411,Clc1c(C(c2ccccc2)(c2ccccc2)n2ccnc2)cccc1,1,-4.338187314
Ligand412,OC[C@H]1O[C@@H](n2cnc3c(SCc4ccc([N+](=O)[O-])cc4)ncnc23)[C@H](O)[C@@H]1O,1,-4.338187314
Ligand413,Nc1nc(=O)n([C@@H]2O[C@@H]([C@@H](O)[C@H]2O)CO)cn1,1,-4.338187314
Ligand414,CN(CCC(=O)O)CCCOc1ccc(cc1)Cc1ccccc1,1,-4.338187314
Ligand415,CCCCc1c(c2c(cccc2)o1)C(=O)c1cc(I)c(c(I)c1)OCCN(CC)CC,1,-4.338187314
Ligand416,CO[C@H]1[C@H](OC(=O)c2cc(OC)c(c(OC)c2)OC)C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC,1,-4.338187314
Ligand417,C[C@@]12CC=C3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]2CC[C@@H]1C(=O)CN1CCN(c2nc(N3CCCC3)nc(N3CCCC3)c2)CC1,1,-4.338187314
Ligand418,Nc1cc(C(=C(Cl)Cl)Cl)c(S(=O)(=O)N)cc1S(=O)(=O)N,1,-4.338187314
Ligand419,CC([C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@@H]([C@@H](NC(=O)COc1c(cccc1C)C)Cc1ccccc1)O)Cc1ccccc1)C,1,-4.338187314
Ligand420,Oc1c(cc(cc1Cl)Cl)Sc1cc(cc(Cl)c1O)Cl,1,-4.338187314
Ligand421,FC(COc1cc(c(cc1)OCC(F)(F)F)C(=O)NCC1CCCCN1)(F)F,1,-4.338187314
Ligand422,OC(=O)[C@@H]1CCCN1C(=O)[C@@H](N[C@@H](C(=O)O)CCc1ccccc1)C,1,-4.338187314
Ligand423,Clc1ccc(c(Cl)c1Nc1ccccc1C(=O)[O-])C,1,-4.338187314
Ligand424,CC1=C(C(C(=C(N1)C)C(=O)OCC)c1ccccc1/C=C/C(=O)OC(C)(C)C)C(=O)OCC,1,-4.338187314
Ligand425,CN1CCC(CC1)Nc1nc2c(ncnc2cn1)Nc1ccc(c(Cl)c1)F,1,-4.338187314
Ligand426,CN1CCCC(CC2c3ccccc3Sc3ccccc23)C1,1,-4.338187314
Ligand427,CC(=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C)C,1,-4.338187314
Ligand429,CC(Cc1c[nH]c2ccc(OCc3cccs3)cc12)N,1,-4.338187314
Ligand430,Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(cc1)Cl)CCC2,1,-4.338187314
Ligand431,CNCC[C@@H](c1ccccc1)Oc1ccc(C(F)(F)F)cc1,1,-4.338187314
Ligand432,Cc1c(scn1)CCCl,1,-4.338187314
Ligand433,N[Pt]([n+]1ccccc1)(Cl)N,1,-4.338187314
Ligand434,O[C@H]1C[C@@H]([C@H](/C=C/[C@@H](C2Cc3c(cccc3)C2)O)[C@H]1C/C=C\CCCC(=O)O)F,1,-4.338187314
Ligand435,Oc1c(cc(cc1)/C=C/C(=O)OCCc1ccccc1)O,1,-4.338187314
Ligand436,NCCc1ccc([S+](=O)(F)[O-])cc1,1,-4.338187314
Ligand437,Nc1ncnc2n([C@@H]3O[C@@H]([C@@H](O)[C@H]3O)COP(=O)(CP(=O)(OP(=O)([O-])[O-])O)O)cnc12,1,-4.338187314
Ligand438,CCCn1c(=O)[nH]c(=O)c2[nH]cnc12,1,-4.338187314
Ligand439,CC[C@H]([C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O)C,1,-4.338187314
Ligand440,Clc1cc2c(cc1)Nc1c(C(=N2)N2CCNCC2)cccc1,1,-4.338187314
Ligand441,Nc1nc2c(c(=O)[nH]1)ncn2COC(CO)CO,1,-4.338187314
Ligand442,O=C(CN1CCCC1)Nc1c(cccc1C)C,1,-4.338187314
Ligand444,C1CCC(c2ccccc12)C1=NCCN1,1,-4.338187314
Ligand445,O=C([C@@H]1CC2=CC(=O)CC[C@@]2([C@@]23O[C@@H]2C[C@]2([C@@H](CC[C@]42CCC(=O)O4)[C@H]13)C)C)OC,1,-4.338187314
Ligand446,O=S(=O)(c1cc(C(=O)Nc2c(cccc2C)C)c(cc1Cl)O)N,1,-4.338187314
Ligand447,Brc1ccc(C2C(=O)c3ccccc3C2=O)cc1,1,-4.338187314
Ligand448,CCN(CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@H]3[C@@H]([C@]4(CCC(=O)C=C4CC3)C)[C@@H](O)C[C@]12C)O)CC,1,-4.338187314
Ligand449,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1,-4.338187314
Ligand450,CC(=O)c1cc2N(c3ccccc3Sc2cc1)CCCN1CCC(CC1)CCO,1,-4.338187314
Ligand451,O=C(Nc1ccc(/C=N/NC(=S)N)cc1)C,1,-4.338187314
Ligand452,Clc1ccc(c(Cl)c1)C(Cn1ccnc1)OCc1ccc(cc1)Cl,1,-4.338187314
Ligand453,Fc1ccc(C(=O)C2CCN(CC2)CCn2c(=O)c3ccccc3[nH]c2=S)cc1,1,-4.338187314
